time,acc,bicycling,mixed,sit-stand,sleep,vehicle,walking,CpSB,CpLPA,CpMPA,CpVPA,CpMVPA,MET
2024-07-09 17:36:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:37:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:37:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:38:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:38:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:39:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:39:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:40:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:40:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:41:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:41:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:42:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:42:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:43:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:43:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:44:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:44:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:45:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:45:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:46:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:46:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:47:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:47:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:48:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:48:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:49:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:49:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:50:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:50:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:51:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:51:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:52:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:52:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:53:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:53:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:54:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:54:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:55:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:55:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:56:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:56:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:57:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:57:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:58:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:58:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:59:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 17:59:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:00:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:00:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:01:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:01:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:02:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:02:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:03:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:03:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:04:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:04:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:05:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:05:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:06:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:06:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:07:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:07:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:08:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:08:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:09:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:09:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:10:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:10:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:11:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:11:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:12:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:12:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:13:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:13:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:14:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:14:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:15:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:15:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:16:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:16:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:17:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:17:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:18:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:18:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:19:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:19:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:20:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:20:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:21:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:21:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:22:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:22:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:23:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:23:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:24:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:24:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:25:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:25:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:26:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:26:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:27:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:27:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:28:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:28:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:29:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:29:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:30:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:30:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:31:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:31:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:32:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:32:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:33:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:33:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:34:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:34:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:35:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:35:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:36:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:36:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:37:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:37:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:38:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:38:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:39:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:39:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:40:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:40:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:41:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:41:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:42:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:42:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:43:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:43:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:44:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:44:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:45:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:45:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:46:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:46:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:47:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:47:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:48:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:48:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:49:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:49:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:50:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:50:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:51:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:51:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:52:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:52:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:53:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:53:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:54:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:54:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:55:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:55:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:56:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:56:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:57:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:57:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:58:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:58:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:59:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 18:59:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:00:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:00:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:01:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:01:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:02:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:02:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:03:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:03:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:04:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:04:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:05:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:05:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:06:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:06:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:07:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:07:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:08:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:08:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:09:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:09:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:10:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:10:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:11:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:11:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:12:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:12:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:13:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:13:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:14:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:14:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:15:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:15:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:16:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:16:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:17:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:17:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:18:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:18:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:19:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:19:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:20:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:20:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:21:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:21:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:22:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:22:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:23:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:23:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:24:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:24:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:25:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:25:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:26:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:26:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:27:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:27:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:28:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:28:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:29:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:29:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:30:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:30:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:31:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:31:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:32:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:32:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:33:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:33:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:34:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:34:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:35:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:35:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:36:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:36:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:37:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:37:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:38:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:38:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:39:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:39:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:40:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:40:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:41:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:41:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:42:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:42:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:43:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:43:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:44:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:44:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:45:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:45:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:46:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:46:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:47:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:47:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:48:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:48:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:49:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:49:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:50:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:50:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:51:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:51:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:52:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:52:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:53:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:53:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:54:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:54:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:55:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:55:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:56:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:56:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:57:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:57:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:58:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:58:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:59:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 19:59:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:00:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:00:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:01:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:01:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:02:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:02:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:03:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:03:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:04:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:04:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:05:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:05:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:06:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:06:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:07:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:07:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:08:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:08:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:09:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:09:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:10:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:10:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:11:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:11:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:12:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:12:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:13:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:13:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:14:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:14:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:15:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:15:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:16:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:16:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:17:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:17:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:18:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:18:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:19:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:19:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:20:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:20:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:21:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:21:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:22:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:22:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:23:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:23:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:24:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:24:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:25:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:25:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:26:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:26:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:27:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:27:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:28:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:28:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:29:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:29:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:30:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:30:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:31:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:31:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:32:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:32:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:33:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:33:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:34:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:34:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:35:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:35:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:36:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:36:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:37:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:37:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:38:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:38:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:39:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:39:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:40:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:40:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:41:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:41:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:42:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:42:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:43:09.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:43:39.712000+0000 [UTC],,,,,,,,,,,,,
2024-07-09 20:44:09.712000+0000 [UTC],,,,,,,,,,,,,
